year,category,canonical_category,nominee,nominee_id,work,work_id,role,network,poster_url,nominee_url,winner,show_first_air_date,show_status,show_seasons,show_runtime,show_genres,show_overview,backdrop_url,imdb_show_url,tmdb_show_url,person_birthday,person_birthplace,person_department,person_gender,person_biography,imdb_person_url,tmdb_person_url
2005,Outstanding Lead Actor in a Miniseries or Movie,Outstanding Lead Actor in a Miniseries or Movie,William H. Macy,,The Wool Cap,,Gigot,TNT,,https://image.tmdb.org/t/p/w500/hdVEGSrP8qWlJnt0v5vSVcGOjy7.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Felicity Huffman,nm0005031,Desperate Housewives,tt0410975,Lynette Scavo (ABC),"Episode: ""Pilot""",https://image.tmdb.org/t/p/w500/sywYmV9c9Vj2U7ocqNyfDt2pz3r.jpg,https://image.tmdb.org/t/p/w500/jiNWZu8YZqOKRHaxRM4tbvBKyfP.jpg,true,2004-10-03,Ended,8,42,"Mystery, Drama, Comedy","Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V.",https://image.tmdb.org/t/p/w500/hW9NOFs8xUevb90KQYHhbifp9Po.jpg,https://www.imdb.com/title/tt0410975/,https://www.themoviedb.org/tv/693,1962-12-09,"Bedford, New York, USA",Acting,Female,"From Wikipedia, the free encyclopedia

Felicity Kendall Huffman (born December 9, 1962) is an American film, stage, and television actress. She is known for her role as executive producer Dana Whitaker on the ABC television show Sports Night (1998—2000), which earned her an Golden Globe Award nomination, and as hectic supermom Lynette Scavo on the ABC show Desperate Housewives (2004—present), which has earned her an Emmy Award.

In 2005, her critically acclaimed role as a trans woman in the independent film Transamerica earned her a Golden Globe Award and an Academy Award nomination. She has also starred in films such as Reversal of Fortune, The Spanish Prisoner, Magnolia, Path to War, Georgia Rule and Phoebe in Wonderland.

Description above from the Wikipedia article Felicity Huffman, licensed under CC-BY-SA, full list of contributors on Wikipedia.",https://www.imdb.com/name/nm0005031/,https://www.themoviedb.org/person/7427
2005,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Jane Kaczmarek,,Malcolm in the Middle,,Lois (Fox),Episode: “Lois vs Jaime”,,https://image.tmdb.org/t/p/w500/feFWEstrs4gHDIYNMACdvMGdNb9.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Marcia Cross,nm0005031,Desperate Housewives,tt0410975,Bree Van de Kamp (ABC),Episode: “Running to Stand Still”,https://image.tmdb.org/t/p/w500/sywYmV9c9Vj2U7ocqNyfDt2pz3r.jpg,https://image.tmdb.org/t/p/w500/jiNWZu8YZqOKRHaxRM4tbvBKyfP.jpg,false,2004-10-03,Ended,8,42,"Mystery, Drama, Comedy","Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V.",https://image.tmdb.org/t/p/w500/hW9NOFs8xUevb90KQYHhbifp9Po.jpg,https://www.imdb.com/title/tt0410975/,https://www.themoviedb.org/tv/693,1962-12-09,"Bedford, New York, USA",Acting,Female,"From Wikipedia, the free encyclopedia

Felicity Kendall Huffman (born December 9, 1962) is an American film, stage, and television actress. She is known for her role as executive producer Dana Whitaker on the ABC television show Sports Night (1998—2000), which earned her an Golden Globe Award nomination, and as hectic supermom Lynette Scavo on the ABC show Desperate Housewives (2004—present), which has earned her an Emmy Award.

In 2005, her critically acclaimed role as a trans woman in the independent film Transamerica earned her a Golden Globe Award and an Academy Award nomination. She has also starred in films such as Reversal of Fortune, The Spanish Prisoner, Magnolia, Path to War, Georgia Rule and Phoebe in Wonderland.

Description above from the Wikipedia article Felicity Huffman, licensed under CC-BY-SA, full list of contributors on Wikipedia.",https://www.imdb.com/name/nm0005031/,https://www.themoviedb.org/person/7427
2005,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Patricia Heaton,,Everybody Loves Raymond,,Debra Barone (CBS),Episode: “The Finale”,,https://image.tmdb.org/t/p/w500/wC8h2Wd4xz77ndHajCA7czDz43W.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Comedy Series,Outstanding Lead Actress in a Comedy Series,Teri Hatcher,nm0005031,Desperate Housewives,tt0410975,Susan Mayer (ABC),Episode: “Move On”,https://image.tmdb.org/t/p/w500/sywYmV9c9Vj2U7ocqNyfDt2pz3r.jpg,https://image.tmdb.org/t/p/w500/jiNWZu8YZqOKRHaxRM4tbvBKyfP.jpg,false,2004-10-03,Ended,8,42,"Mystery, Drama, Comedy","Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V.",https://image.tmdb.org/t/p/w500/hW9NOFs8xUevb90KQYHhbifp9Po.jpg,https://www.imdb.com/title/tt0410975/,https://www.themoviedb.org/tv/693,1962-12-09,"Bedford, New York, USA",Acting,Female,"From Wikipedia, the free encyclopedia

Felicity Kendall Huffman (born December 9, 1962) is an American film, stage, and television actress. She is known for her role as executive producer Dana Whitaker on the ABC television show Sports Night (1998—2000), which earned her an Golden Globe Award nomination, and as hectic supermom Lynette Scavo on the ABC show Desperate Housewives (2004—present), which has earned her an Emmy Award.

In 2005, her critically acclaimed role as a trans woman in the independent film Transamerica earned her a Golden Globe Award and an Academy Award nomination. She has also starred in films such as Reversal of Fortune, The Spanish Prisoner, Magnolia, Path to War, Georgia Rule and Phoebe in Wonderland.

Description above from the Wikipedia article Felicity Huffman, licensed under CC-BY-SA, full list of contributors on Wikipedia.",https://www.imdb.com/name/nm0005031/,https://www.themoviedb.org/person/7427
2005,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Frances Conroy,,Six Feet Under,,Ruth Fisher,HBO,,https://image.tmdb.org/t/p/w500/aJRQAkO24L6bH8qkkE5Iv1nA3gf.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Glenn Close,,The Shield,,Monica Rawling,FX,,https://image.tmdb.org/t/p/w500/4VHZ1GfLwN7MUgApy0LCBzdDF9L.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Jennifer Garner,,Alias,,Sydney Bristow,ABC,,https://image.tmdb.org/t/p/w500/ftymEXqdTnXfaI6dGd9qrJoFOSE.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Mariska Hargitay,,Law & Order: Special Victims Unit,,Olivia Benson,NBC,,https://image.tmdb.org/t/p/w500/mF5BMaACeb1rlqp9Fz0f5z7N69H.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Drama Series,Outstanding Lead Actress in a Drama Series,Patricia Arquette,nm0000099,Medium,tt0412175,Allison DuBois,NBC,https://image.tmdb.org/t/p/w500/6tOxspW2MbbAQ0s3jtfs8QATcx.jpg,https://image.tmdb.org/t/p/w500/jeThSouMatiuRiLkjDvSBLHpmq0.jpg,true,2005-01-03,Ended,7,,"Crime, Drama, Mystery, Sci-Fi & Fantasy",Allison Dubois works in the District Attorney’s office using her natural intuition about people and her ability to communicate with the dead to help to solve crimes. Her dreams often give her clues to the whereabouts of missing people.,https://image.tmdb.org/t/p/w500/dVpAGo3TT2IjDyRuKwhNfe9E1A5.jpg,https://www.imdb.com/title/tt0412175/,https://www.themoviedb.org/tv/36,1968-04-08,"Chicago, Illinois, USA",Acting,Female,"Patricia T. Arquette (born April 8, 1968) is an American actress. She made her feature film debut as Kristen Parker in A Nightmare on Elm Street 3: Dream Warriors (1987). Her other notable films include True Romance (1993), Ed Wood (1994), Flirting with Disaster (1996), Lost Highway (1997), The Hi-Lo Country (1998), Bringing Out the Dead (1999), Stigmata (1999), Holes (2003), Fast Food Nation (2006), The Wannabe (2015), and Toy Story 4 (2019). For playing a divorced mother in the coming-of-age drama film Boyhood (2014), which was filmed from 2002 until 2014, Arquette received widespread critical praise and won several awards, including the Academy Award for Best Supporting Actress.

On television, she played the character Allison DuBois—based on the author and medium Allison DuBois, who claims to have psychic abilities—in the supernatural drama series Medium (2005–2011). She won the Primetime Emmy Award for Outstanding Lead Actress in a Drama Series in 2005, from two nominations she received for the role, in addition to three Golden Globe Award and Screen Actors Guild Award nominations. Arquette also appeared in the CSI franchise as Avery Ryan, the Deputy Director of the FBI, starring in CSI: Cyber (2015–16). She went on to star as Joyce Mitchell in the Showtime miniseries Escape at Dannemora (2018), winning a Golden Globe Award for Best Actress and a Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie, and as Dee Dee Blanchard in the Hulu anthology series The Act (2019), winning the Golden Globe Award and Primetime Emmy Award for Outstanding Supporting Actress.",https://www.imdb.com/name/nm0000099/,https://www.themoviedb.org/person/4687
2005,Outstanding Lead Actress in a Miniseries or Movie,Outstanding Lead Actress in a Miniseries or Movie,Blythe Danner,,Back When We Were Grownups,,Rebecca Holmes Davitch,CBS,,https://image.tmdb.org/t/p/w500/xIN3nX76b4qN8B32wdoqx053N68.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Miniseries or Movie,Outstanding Lead Actress in a Miniseries or Movie,Cynthia Nixon,,Warm Springs,,Eleanor Roosevelt,HBO,,https://image.tmdb.org/t/p/w500/a366FCtQYmT80vQnPMFZ4hsTwuU.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Miniseries or Movie,Outstanding Lead Actress in a Miniseries or Movie,Debra Winger,,Dawn Anna,,Dawn Anna Townsend,Lifetime,,https://image.tmdb.org/t/p/w500/iHZ2mZHEaNYFhEpnSguk043SKVE.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Miniseries or Movie,Outstanding Lead Actress in a Miniseries or Movie,Halle Berry,,Their Eyes Were Watching God,,Janie Starks,ABC,,https://image.tmdb.org/t/p/w500/yfAJMERSlDIZD1iy6Aab8bArcCK.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Lead Actress in a Miniseries or Movie,Outstanding Lead Actress in a Miniseries or Movie,S. Epatha Merkerson,,Lackawanna Blues,,Rachel Crosby,HBO,,https://image.tmdb.org/t/p/w500/pXCmHxrWzlv1kPZSxJXFM45QgOP.jpg,true,,,,,,,,,,,,,,,,
2005,Outstanding Made for Television Movie,Outstanding Made for Television Movie,,,The Wool Cap,,,TNT,https://image.tmdb.org/t/p/w500/2RdMxJ19Dfx6DicHYmXUH1hGthu.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Made for Television Movie,Outstanding Made for Television Movie,,,"The Office: ""Christmas Special""",,,BBC America,https://image.tmdb.org/t/p/w500/7DJKHzAi83BmQrWLrYYOqcoKfhR.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Made for Television Movie,Outstanding Made for Television Movie,,,The Life and Death of Peter Sellers,,,HBO,https://image.tmdb.org/t/p/w500/eZHnSd73L5v5FDZdBpGhQPLUZGW.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Made for Television Movie,Outstanding Made for Television Movie,,,Lackawanna Blues,,,HBO,https://image.tmdb.org/t/p/w500/r96EgKcTtNUzwH5mZp7I6yYlppW.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Made for Television Movie,Outstanding Made for Television Movie,,,Warm Springs,,,HBO,https://image.tmdb.org/t/p/w500/8tOtXpn4SeXqgaLpfocsRddSqBo.jpg,,true,,,,,,,,,,,,,,,,
2005,Outstanding Miniseries,Outstanding Miniseries,,,Empire Falls,,,HBO,https://image.tmdb.org/t/p/w500/sW9cZcM3KnWOQKoRl0Lh58G0bT3.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Miniseries,Outstanding Miniseries,,,Elvis,,,CBS,https://image.tmdb.org/t/p/w500/yyuQAEjP4TNMbI6F956AlkdXyse.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Miniseries,Outstanding Miniseries,,,The 4400,,,USA,https://image.tmdb.org/t/p/w500/nWpatnVtPVxjsn7mMiRZNAalEMf.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Miniseries,Outstanding Miniseries,,,The Lost Prince,,,PBS,https://image.tmdb.org/t/p/w500/zZpxLBO57UWkYIzjyTUOYabmc3v.jpg,,true,,,,,,,,,,,,,,,,
2005,Outstanding Reality-Competition Program,Outstanding Reality-Competition Program,,,Project Runway,,,Bravo,https://image.tmdb.org/t/p/w500/586pDee4pRZpGP6sL1l0hDA9Srw.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Reality-Competition Program,Outstanding Reality-Competition Program,,,The Apprentice,,,NBC,https://image.tmdb.org/t/p/w500/cUflI3B1Bmzxba8xgplyEnozaLt.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Reality-Competition Program,Outstanding Reality-Competition Program,,,American Idol,,,Fox,https://image.tmdb.org/t/p/w500/iIlKBCqv5YkjQIWj7hYcFndxoLp.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Reality-Competition Program,Outstanding Reality-Competition Program,,,The Amazing Race,nm0000988,,CBS,https://image.tmdb.org/t/p/w500/x1jq0atcQg6UkaZpco0kFL6QHuM.jpg,,true,,,,,,,,https://www.imdb.com/title/nm0000988/,,,,,,,,
2005,Outstanding Reality-Competition Program,Outstanding Reality-Competition Program,,,Survivor,,,CBS,https://image.tmdb.org/t/p/w500/4Bn7In0Hc2B7w1CFBrw4Z8lqq1O.jpg,,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Brad Garrett,nm0004951,Everybody Loves Raymond,tt0115167,Robert Barone (CBS),"Episodes: “A Job For Robert” and ""Pat’s Secret""",https://image.tmdb.org/t/p/w500/dcCnVVggEBfNpzHrqzDJqhE6tGP.jpg,https://image.tmdb.org/t/p/w500/813ffbpoaoaJRdoe1yrbivboWKp.jpg,true,1996-09-13,Ended,9,30,Comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street.",https://image.tmdb.org/t/p/w500/zPyVcPi5vFjjHbZsYYbbIG1I0oL.jpg,https://www.imdb.com/title/tt0115167/,https://www.themoviedb.org/tv/2140,1960-04-14,"Woodland Hills, Los Angeles, California, USA",Acting,Male,"Bradley Harold Gerstenfeld (born April 14, 1960), known professionally as Brad Garrett, is an American actor and stand-up comedian.

Garrett was initially successful as a stand-up comedian in the early 1980s. Taking advantage of that success in the late 1980s, Garrett began appearing in television and film in minor and guest roles. His breakthrough role was Robert Barone on the CBS sitcom Everybody Loves Raymond. The series debuted on September 13, 1996, running for nine seasons, during which Garrett was nominated for five Emmy Awards for Outstanding Supporting Actor in a Comedy Series, winning three. He gave a sixth Emmy-nominated performance as Jackie Gleason in the television film Gleason (2002).

Garrett's other television roles include Eddie Stark on the Fox sitcom 'Til Death (2006 - 2010) and Douglas Fogerty on the ABC sitcom Single Parents (2018 - 2020). He served as creator and executive producer for Disney+'s Big Shot (2021 - 2022) with David E. Kelley and Dean Lorey.  Garrett is also a prolific voice actor. He has had main roles in animated series such as Hulk Hogan's Rock 'n' Wrestling (1985 - 1986) and 2 Stupid Dogs (1993 - 1995). From 2006 to 2014, he played the Easter Island Head in the Night at the Museum trilogy. Garrett has had other voice roles in five Pixar films in addition to many for Disney Animation and other studios.

He remains prominent in stand-up comedy and owns Brad Garrett's Comedy Club at the MGM Grand in Las Vegas, where he performs regularly.",https://www.imdb.com/name/nm0004951/,https://www.themoviedb.org/person/18
2005,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Jeffrey Tambor,,Arrested Development,,George Bluth Sr.,Fox,,https://image.tmdb.org/t/p/w500/e4IkxsEo5O4oUWrIpXlEhWa6lqB.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Jeremy Piven,,Entourage,,Ari Gold,HBO,,https://image.tmdb.org/t/p/w500/pBD1jcAZiDrHWcFpJtBtqLRD4gR.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Peter Boyle,nm0004951,Everybody Loves Raymond,tt0115167,Frank Barone (CBS),"Episodes: ""Boys’ Therapy"" and “Tasteless Frank”",https://image.tmdb.org/t/p/w500/dcCnVVggEBfNpzHrqzDJqhE6tGP.jpg,https://image.tmdb.org/t/p/w500/813ffbpoaoaJRdoe1yrbivboWKp.jpg,false,1996-09-13,Ended,9,30,Comedy,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. Ray's meddling parents, Frank and Marie, and brother, Robert, live directly across the street.",https://image.tmdb.org/t/p/w500/zPyVcPi5vFjjHbZsYYbbIG1I0oL.jpg,https://www.imdb.com/title/tt0115167/,https://www.themoviedb.org/tv/2140,1960-04-14,"Woodland Hills, Los Angeles, California, USA",Acting,Male,"Bradley Harold Gerstenfeld (born April 14, 1960), known professionally as Brad Garrett, is an American actor and stand-up comedian.

Garrett was initially successful as a stand-up comedian in the early 1980s. Taking advantage of that success in the late 1980s, Garrett began appearing in television and film in minor and guest roles. His breakthrough role was Robert Barone on the CBS sitcom Everybody Loves Raymond. The series debuted on September 13, 1996, running for nine seasons, during which Garrett was nominated for five Emmy Awards for Outstanding Supporting Actor in a Comedy Series, winning three. He gave a sixth Emmy-nominated performance as Jackie Gleason in the television film Gleason (2002).

Garrett's other television roles include Eddie Stark on the Fox sitcom 'Til Death (2006 - 2010) and Douglas Fogerty on the ABC sitcom Single Parents (2018 - 2020). He served as creator and executive producer for Disney+'s Big Shot (2021 - 2022) with David E. Kelley and Dean Lorey.  Garrett is also a prolific voice actor. He has had main roles in animated series such as Hulk Hogan's Rock 'n' Wrestling (1985 - 1986) and 2 Stupid Dogs (1993 - 1995). From 2006 to 2014, he played the Easter Island Head in the Night at the Museum trilogy. Garrett has had other voice roles in five Pixar films in addition to many for Disney Animation and other studios.

He remains prominent in stand-up comedy and owns Brad Garrett's Comedy Club at the MGM Grand in Las Vegas, where he performs regularly.",https://www.imdb.com/name/nm0004951/,https://www.themoviedb.org/person/18
2005,Outstanding Supporting Actor in a Comedy Series,Outstanding Supporting Actor in a Comedy Series,Sean Hayes,,Will & Grace,,Jack McFarland,NBC,,https://image.tmdb.org/t/p/w500/31TI5l5QvcZHN4fh0NpejZyJtP.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Alan Alda,,The West Wing,,Arnold Vinick,NBC,,https://image.tmdb.org/t/p/w500/dJBtCXUwWnAxhveiPdXQS6e71pw.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Naveen Andrews,,Lost,,Sayid Jarrah,ABC,,https://image.tmdb.org/t/p/w500/9b1hxbOZnfofDKSo2tcD1FMPGmx.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Oliver Platt,,Huff,,Russell Tupper,Showtime,,https://image.tmdb.org/t/p/w500/ipBzOzgWRdxxYoM5xNN1cfenFaC.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Terry O'Quinn,,Lost,,John Locke,ABC,,https://image.tmdb.org/t/p/w500/kSweOGPprLe1vDvu38wJQaWIih7.jpg,false,,,,,,,,,,,,,,,,
2005,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,William Shatner,nm0000638,Boston Legal,tt0402711,Denny Crane,ABC,https://image.tmdb.org/t/p/w500/b0bXUCfpcsgQ6EVVmucU2G76ixT.jpg,https://image.tmdb.org/t/p/w500/puzpe91Lh0CzdRKg9iYilQsjoYk.jpg,true,2004-10-03,Ended,5,42,"Comedy, Drama",Alan Shore and Denny Crane lead a brigade of high-priced civil litigators in an upscale Boston law firm in a series focusing on the professional and personal lives of brilliant but often emotionally challenged attorneys. A spin-off of long-running series The Practice.,https://image.tmdb.org/t/p/w500/ojEmDThITGk9IsE32uxCWCA0kH5.jpg,https://www.imdb.com/title/tt0402711/,https://www.themoviedb.org/tv/4598,1931-03-22,"Montreal, Quebec, Canada",Acting,Male,"William Shatner, OC (born March 22, 1931) is a Canadian actor. In a career spanning seven decades, he is best known for his portrayal of James T. Kirk in the Star Trek franchise, from his 1966 debut as the captain of the starship Enterprise in the second pilot of the first Star Trek television series to his final appearance as Captain Kirk in the seventh Star Trek feature film, Star Trek Generations (1994).

Shatner began his screen acting career in Canadian films and television productions before moving into guest-starring roles in various American television shows. He appeared as James Kirk in all the episodes of Star Trek: The Original Series, 21 of the 22 episodes of Star Trek: The Animated Series, and the first seven Star Trek movies. He has written a series of books chronicling his experiences before, during and after his time in a Starfleet uniform. He has also co-written several novels set in the Star Trek universe and a series of science fiction novels, the TekWar sequence, that were adapted for television. Outside Star Trek, Shatner played the eponymous veteran police sergeant in T. J. Hooker (1982–1986), hosted the reality-based television series Rescue 911 (1989–1996), guest starred on the detective series Columbo, and acted in the comedy film Miss Congeniality (2000).

After his last appearance as Captain Kirk, Shatner's television career has embraced comedy, drama and reality shows. In seasons 4 and 5 of the NBC series 3rd Rock from the Sun, he played the alien ""Big Giant Head"", to which the main characters reported. From 2004 until 2008, he starred as attorney Denny Crane in the final season of the legal show The Practice and in its spinoff Boston Legal, a role that earned him two Emmy Awards, one for his contribution to each series. In 2016, 2017 and 2018, he starred in both seasons of NBC's Better Late Than Never, a comical travel series in which a band of elderly celebrities toured East Asia and Europe.

Aside from acting, Shatner has had a career as a recording artist, beginning in 1968 with his album The Transformed Man. His cover versions of songs are dramatic recitations of their lyrics rather than musical performances: the most notable are his versions of the Beatles' ""Lucy in the Sky with Diamonds"", Bob Dylan's ""Mr. Tambourine Man"", and Elton John's ""Rocket Man"". His most successful album was his third, Seeking Major Tom (2011), which includes covers of Pink Floyd's ""Learning to Fly"", David Bowie's ""Space Oddity"" and Queen's ""Bohemian Rhapsody"".

In 2021, Shatner flew into space aboard Blue Origin NS-18, a Blue Origin sub-orbital capsule. At age 90, he became the oldest person to fly in space and one of the first 600 to do so. Minutes after the flight, he described experiencing the overview effect.",https://www.imdb.com/name/nm0000638/,https://www.themoviedb.org/person/1748
